"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2277754,"April 12, 2022",Texas,"Fort Worth","3828 Stalcup Rd",1,0,N/A
2277021,"April 11, 2022",Texas,Houston,"18220 Tomball Pkwy",1,0,N/A
2275952,"April 11, 2022",Alabama,Opelika,"300 block of Wittel Ave",1,0,N/A
2278748,"April 11, 2022",California,"Moreno Valley","27000 block of Brodiaea Ave",1,0,N/A
2277019,"April 11, 2022",California,"Moreno Valley","14425 Moreno Beach Dr",1,0,N/A
2276469,"April 11, 2022","District of Columbia",Washington,"3000 block of 13th St NW",1,0,N/A
2276759,"April 11, 2022",Illinois,Chicago,"600 block of E 95th St",1,0,N/A
2275669,"April 11, 2022",Nevada,"Las Vegas","Mariner Village Ct",1,0,N/A
2275115,"April 10, 2022",Virginia,Richmond,"2200 block of Afton Ave",1,0,N/A
2275565,"April 10, 2022",Indiana,Indianapolis,"N Lesley Ave and E 30th St",1,0,N/A
2275528,"April 10, 2022",Georgia,Columbus,"2700 block of Norris Rd",1,0,N/A
2275987,"April 10, 2022",Kansas,Mission,"5100 Foxridge Dr",1,1,N/A
2275283,"April 10, 2022",California,Willowbrook,"Blakley Ave and E 122nd Pl",2,5,N/A
2274580,"April 9, 2022",Virginia,Richmond,"1900 block of Glenwilton Dr",1,0,N/A
2275194,"April 9, 2022","South Carolina",Columbia,"500 block of Halleck Ln",1,0,N/A
2274990,"April 9, 2022",California,Oakland,"2900 block of 68th Ave",1,0,N/A
2274254,"April 9, 2022",Illinois,Chicago,"9500 block of S Sangamon St",1,0,N/A
2275526,"April 9, 2022",Montana,Billings,"500 block of S 33rd St",1,0,N/A
2274578,"April 8, 2022",Illinois,Bloomington,"400 block of E Mill St",1,0,N/A
2273775,"April 8, 2022","New York",Bronx,"510 East 156th Street",1,2,N/A
2274490,"April 8, 2022",Colorado,Denver,"Peoria St and 39th Ave",2,0,N/A
2274219,"April 7, 2022",Oklahoma,Kingfisher,"1000 block of 9th St",1,0,N/A
2273153,"April 6, 2022",California,"San Bernardino","E Ralston Ave and N Lugo Ave",1,1,N/A
2272956,"April 6, 2022",Missouri,"Saint Joseph","2728 Messanie St",1,0,N/A
2272475,"April 6, 2022",Virginia,"Newport News","13000 block of Aqueduct Dr",1,0,N/A
2271766,"April 5, 2022",Mississippi,"Bay Saint Louis (Bayside Park)","E Madison St",1,0,N/A
2271911,"April 4, 2022",Texas,Dallas,"2500 block of Keeler St",1,0,N/A
2270983,"April 4, 2022",Washington,Seattle,"14300 block of Midvale Ave N",1,0,N/A
2270385,"April 4, 2022",Pennsylvania,Philadelphia,"2200 block of North 15th St",1,0,N/A
2270683,"April 4, 2022",Pennsylvania,Philadelphia,"4900 block of Hoopes St",1,0,N/A
2271187,"April 3, 2022",Florida,Belleview,"4900 SE 50th Ave",1,0,N/A
2269824,"April 2, 2022",Virginia,Petersburg,"300 block of Crestfall Ct",1,0,N/A
2270826,"April 2, 2022",Alabama,Talladega,"Knox St",1,0,N/A
2269239,"April 2, 2022",Georgia,Atlanta,"5456 River Station Blvd",1,0,N/A
2268823,"April 2, 2022",Virginia,Hampton,"500 block of Wine St",1,0,N/A
2268864,"April 1, 2022",California,Bakersfield,"Flower St and Brown St",1,0,N/A
2268243,"April 1, 2022",Tennessee,Memphis,"3005 E Point Cove",1,0,N/A
2267983,"April 1, 2022",Texas,"San Antonio","5627 Culebra Rd",1,1,N/A
2268852,"April 1, 2022",Missouri,"Lees Summit","I-470 and NE Lakewood Blvd",1,0,N/A
2267784,"March 31, 2022",Arkansas,"North Little Rock","E Bethany Rd and Lansbrook Dr",1,0,N/A
2267582,"March 31, 2022",Tennessee,Chattanooga,"2100 block of Dodds Ave",1,0,N/A
2268164,"March 31, 2022",Georgia,Columbus,"4715 Old Cusseta Rd",1,2,N/A
2267476,"March 31, 2022","New York",Brooklyn,"E 56th St and Linden Blvd",1,1,N/A
2267339,"March 31, 2022","South Carolina",Greenville,"44 Merriwoods Dr",1,0,N/A
2268010,"March 31, 2022","New Jersey",Trenton,"100 block of Liberty St",1,0,N/A
2267232,"March 30, 2022",California,Temecula,"44900 block of Camino Alamosa",1,0,N/A
2266872,"March 30, 2022",Pennsylvania,Pittsburgh,"800 block of N Homewood Ave",1,0,N/A
2266501,"March 30, 2022",Alabama,"Birmingham (Midfield)","Bessemer Super Hwy and Woodward Rd",1,1,N/A
2268409,"March 29, 2022",Texas,Fredericksburg,"300 block of W San Antonio St",1,0,N/A
2265773,"March 29, 2022",Oklahoma,"Oklahoma City","8201 N Rockwell Ave",1,0,N/A
2266832,"March 29, 2022",Missouri,"Saint Louis","5600 block of Summit Place",1,0,N/A
2265933,"March 29, 2022","North Carolina",Charlotte,"Olando St",1,0,N/A
2264610,"March 28, 2022","New Mexico",Albuquerque,"800 Avenida Cesar Chavez SE",1,1,N/A
2265024,"March 28, 2022",Arkansas,"Pine Bluff","28th Ave and Elm St",1,0,N/A
2265550,"March 28, 2022",Colorado,Greeley,"1429 9th St",2,0,N/A
2264650,"March 27, 2022","North Carolina",Sylva,"110 Ferguson Road",2,0,N/A
2271557,"March 27, 2022",California,"San Bernardino","3055 N Golden Ave",1,0,N/A
2264663,"March 27, 2022",Ohio,Cincinnati,"330 Forest Ave",1,0,N/A
2265082,"March 27, 2022",Texas,Beaumont,"14000 block of Kolbs Corner",1,0,N/A
2265217,"March 27, 2022","North Carolina","High Point","Sharon Cir",1,0,N/A
2267331,"March 26, 2022",Colorado,Denver,"E Colfax Ave and Quebec St",1,0,N/A
2263616,"March 26, 2022",Maryland,Baltimore,"2400 W Lafayette Ave",1,0,N/A
2264673,"March 26, 2022","New Mexico",Roswell,"1600 N Sycamore Ave",1,0,N/A
2263899,"March 26, 2022","North Carolina",Durham,"Holloway St and North Joyland Ave",2,0,N/A
2262780,"March 25, 2022","District of Columbia",Washington,"1500 block of Isherwood St NE",1,0,N/A
2263491,"March 25, 2022",Texas,Marietta,"Stevens Dr",2,0,N/A
2262881,"March 25, 2022",Missouri,"Saint Louis","1023 Spruce St",2,0,N/A
2262654,"March 24, 2022",Pennsylvania,Philadelphia,"6200 block of Mulberry St",1,0,N/A
2262737,"March 24, 2022",Minnesota,Minneapolis,"3900 block of 3rd Ave NE",1,0,N/A
2262154,"March 24, 2022",Texas,Killeen,"611 Brook Dr",2,0,N/A
2262527,"March 24, 2022","North Carolina",Laurinburg,"Willow Dr",1,2,N/A
2261196,"March 23, 2022",Florida,"Panama City Beach","1863 Annabellas Dr",2,0,N/A
2260929,"March 23, 2022",Pennsylvania,York,"S Pershing Ave and Kings Mill Rd",1,0,N/A
2262320,"March 23, 2022","West Virginia",Bluefield,"US-460 and Cumberland Rd",1,0,N/A
2259279,"March 20, 2022",Connecticut,"New Haven","37 Orchard Pl",1,0,N/A
2258463,"March 20, 2022",Texas,Houston,"902 Woolworth St",1,0,N/A
2259243,"March 20, 2022",California,Compton,"1400 block of S Temple Ave",1,0,N/A
2258224,"March 20, 2022",Texas,Houston,"2955 S Sam Houston Pkwy E",1,3,N/A
2258229,"March 20, 2022",Kentucky,Louisville,"2960 Goose Creek Rd",1,0,N/A
2258128,"March 19, 2022",Washington,"Tacoma (Parkland)","1809 105th St Ct S",1,1,N/A
2258518,"March 19, 2022",Ohio,Springfield,"1935 S Yellow Springs St",1,2,N/A
2259883,"March 19, 2022",Louisiana,Alexandria,"700 block of Fred Loop",1,0,N/A
2256609,"March 18, 2022",Indiana,"South Bend","2000 block of Roger St",1,0,N/A
2257939,"March 18, 2022",Louisiana,"Baton Rouge","Scotland Ave and Scenic Hwy",1,0,N/A
2257647,"March 18, 2022",Alabama,Mobile,"3932 Cottage Hill Rd",2,0,N/A
2257353,"March 18, 2022",Kansas,Wichita,"7700 E Kellogg Dr",1,0,N/A
2256922,"March 18, 2022",Iowa,Davenport,"914 Iroquois Dr",1,0,N/A
2256749,"March 18, 2022",Colorado,Denver,"1900 block of Ulster St",1,1,N/A
2263034,"March 17, 2022",California,Sacramento,"2100 block of L St",1,0,N/A
2255614,"March 17, 2022",Texas,Houston,"200 block of N Loop E Fwy",1,1,N/A
2258239,"March 17, 2022",Illinois,"Hazel Crest","16800 block of Bulger Ave",1,0,N/A
2256026,"March 17, 2022",Texas,"San Angelo","900 block of Crenshaw St",1,0,N/A
2257179,"March 17, 2022",Louisiana,"New Orleans","4600 block of Lafon Dr",1,0,N/A
2256404,"March 17, 2022",Pennsylvania,Philadelphia,"N 2nd St and W Allegheny St",1,0,N/A
2255639,"March 16, 2022",Texas,Houston,"2502 W Little York Rd",1,1,N/A
2255492,"March 16, 2022","North Carolina",Goldsboro,"3201 Central Heights Rd",1,0,N/A
2255114,"March 15, 2022",Washington,Yakima,"611 S 44th Ave",1,1,N/A
2283305,"March 15, 2022",Pennsylvania,"Marcus Hook (Trainer)","Henry Johnson Pkwy",1,0,N/A
2254705,"March 15, 2022",Louisiana,"New Orleans","S Roman St and Washington Ave",2,0,N/A
2329531,"March 15, 2022",Pennsylvania,Chester,"Veterans Dr",1,0,N/A
2254533,"March 15, 2022","North Carolina",Charlotte,"Fairwood Ave and Baltimore Ave",1,1,N/A
2253728,"March 14, 2022",Pennsylvania,Easton,"1300 block of Washington St",2,0,N/A
2253270,"March 13, 2022",Wisconsin,Racine,"800 block of 18th St",1,0,N/A
2253120,"March 13, 2022",Texas,Dallas,"1200 block of Diceman Ave",1,0,N/A
2252798,"March 13, 2022","North Carolina",Pembroke,"1100 block of Jones Rd",2,0,N/A
2254338,"March 13, 2022",Kansas,Coffeyville,"200 block of N Walnut St",1,0,N/A
2253668,"March 13, 2022",Texas,"San Antonio","7000 block of Fossil Banks",1,0,N/A
2253052,"March 13, 2022",Arkansas,"North Little Rock","800 block of W 38th St",1,0,N/A
2252422,"March 12, 2022",Louisiana,"Baton Rouge","6100 block of Siegen Ln",1,0,N/A
2252275,"March 12, 2022","North Carolina","Bessemer City","625 Dameron Rd",1,1,N/A
2252244,"March 12, 2022",Pennsylvania,Philadelphia,"300 block of E Ashmead St",1,0,N/A
2252480,"March 12, 2022",Arizona,Tucson,"3900 block of S Rocky Peak Ct",1,0,N/A
2253068,"March 12, 2022",Texas,"Fort Worth (Watauga)","5400 block of Caribou Ridge Dr",2,0,N/A
2252751,"March 12, 2022",California,Porterville,N/A,1,0,N/A
2252673,"March 12, 2022",Florida,Tallahassee,"1370 Ocala Rd",1,0,N/A
2252676,"March 12, 2022",Michigan,"Grand Rapids (Kentwood)","29th St SE and Radcliff Ave SE",1,0,N/A
2252063,"March 12, 2022",Florida,Jacksonville,"9455 103rd St",1,0,N/A
2252399,"March 11, 2022","North Carolina",Charlotte,"Mallard Park Dr",1,0,N/A
2251778,"March 11, 2022",Colorado,Aurora,"12700 block of E Asbury Cir",1,0,N/A
2252112,"March 11, 2022",Missouri,"Saint Louis","1520 Washington Ave",1,1,N/A
2254406,"March 11, 2022",Missouri,Butler,N/A,1,0,N/A
2251758,"March 11, 2022","New York",Rochester,"Otis St and Warner St",1,0,N/A
2251854,"March 10, 2022",Oklahoma,Mead,"100 block of Wildwood Ct",1,0,N/A
2251153,"March 10, 2022",Georgia,Lagrange,"Polk St and Lindsey St",1,1,N/A
2250995,"March 9, 2022",Florida,Titusville,"3rd Ave and Booker St",2,1,N/A
2250540,"March 9, 2022",Colorado,Aurora,"3300 N Ouray St",1,4,N/A
2250600,"March 9, 2022",Alabama,Clanton,"600 block of Co Rd 416",1,0,N/A
2249807,"March 8, 2022",Texas,Houston,"1855 Wirt Rd",1,0,N/A
2249978,"March 8, 2022",Wisconsin,Milwaukee,"4935 N 52nd St",1,0,N/A
2250151,"March 8, 2022",Florida,Jacksonville,"Duval Station Rd and Starratt Rd",1,4,N/A
2249649,"March 7, 2022","South Carolina",Columbia,"2400 block of Kneece Rd",1,0,N/A
2248950,"March 7, 2022",Indiana,Indianapolis,"8700 block of East 35th St",2,0,N/A
2248522,"March 7, 2022",Iowa,"Des Moines","815 E 13th St",1,2,N/A
2248302,"March 7, 2022",Colorado,Denver,"2500 block of Welton St",1,0,N/A
2248766,"March 6, 2022",Virginia,Norfolk,"3025 Virginia Beach Blvd",1,0,N/A
2248066,"March 6, 2022",Pennsylvania,Hazleton,"182 S  Wyoming St",1,4,N/A
2249246,"March 6, 2022",Ohio,Columbus,"4200 block of Dunbrooke Ct",1,0,N/A
2247556,"March 5, 2022",Georgia,Atlanta,"Bass St and Pryor St",1,2,N/A
2247781,"March 5, 2022",Illinois,Decatur,"1909 Mt Zion Rd",1,0,N/A
2247636,"March 5, 2022",Tennessee,Memphis,"Beale St and Riverside Dr",1,1,N/A
2247022,"March 5, 2022",Ohio,Columbus,"Eureka Ave and S Terrence Ave",1,0,N/A
2247503,"March 5, 2022",Florida,Jacksonville,"6000 block of 103rd St",1,1,N/A
2250637,"March 5, 2022",Louisiana,Monroe,"1700 block of S 9th St",1,0,N/A
2247141,"March 5, 2022",Alabama,Birmingham,"7512 1st Ave S",1,1,N/A
2248782,"March 4, 2022","New York",Buffalo,"50 block of Fisher St",1,0,N/A
2246813,"March 4, 2022",Maryland,"Silver Spring (Wheaton)","Georgia Ave and Reedie Dr",1,0,N/A
2246773,"March 4, 2022","New Mexico",Albuquerque,"6th St SW and Gold Ave SW",1,0,N/A
2246882,"March 4, 2022",Louisiana,"New Orleans","8800 block of Bunker Hill Rd",1,1,N/A
2249005,"March 4, 2022",Alabama,Gadsden,"100 block of Hoke St",1,0,N/A
2245826,"March 3, 2022",Texas,Midland,"5501 Sherwood Dr",1,0,N/A
2246319,"March 3, 2022",Louisiana,Shreveport,"3500 block of Lillian St",1,0,N/A
2245582,"March 2, 2022",Arizona,Laveen,"5120 W Baseline Rd",1,0,N/A
2245867,"March 2, 2022",California,Oakland,"7900 block of Mountain Blvd",1,0,N/A
2246339,"March 2, 2022","South Carolina",Summerville,"595 Sangaree Pkwy",2,0,N/A
2245739,"March 2, 2022",Texas,Austin,"7402 Lazy Creek Dr",1,0,N/A
2245695,"March 2, 2022",Washington,Seattle,"3rd Ave and Pike St",1,0,N/A
2245103,"March 1, 2022",Pennsylvania,Philadelphia,"S 18th St and Barbara St",1,0,N/A
2245236,"March 1, 2022",Illinois,Chicago,"2300 block of W 72nd St",1,0,N/A
2243861,"February 28, 2022",California,Sacramento,"2041 Wyda Way",5,0,N/A
2244453,"February 28, 2022",Georgia,Savannah,"400 block of McKenzie Place",1,0,N/A
2243494,"February 28, 2022",Illinois,Chicago,"9400 block of S Throop St",1,0,N/A
2243362,"February 28, 2022",Illinois,Chicago,"50 block of E Grand Ave",1,0,N/A
2242694,"February 26, 2022",Missouri,"Saint Louis (Jennings)","9315 Lewis and Clark Blvd",1,0,N/A
2242345,"February 26, 2022","South Carolina","North Charleston","2622 S Allen Dr",1,3,N/A
2243751,"February 26, 2022",California,"San Bernardino","800 block of N Arrowhead Ave",2,0,N/A
2242408,"February 26, 2022",Louisiana,"New Orleans","2900 block of Conti St",3,0,N/A
2244818,"February 26, 2022",Mississippi,Charleston,"Martin Luther King Dr and Shade St",1,0,N/A
2241654,"February 25, 2022","New Mexico",Albuquerque,"6701 Fortuna Rd NW",1,0,N/A
2241879,"February 24, 2022",California,Salinas,"Parkside St and Hayes St",1,0,N/A
2241035,"February 24, 2022",Georgia,Loganville,"2 Bay Crest Ct",2,0,N/A
2241752,"February 24, 2022",Texas,Granbury,"306 Kathy Lane",4,0,N/A
2240976,"February 23, 2022",Arizona,Avondale,"E Buckeye Rd and N Dysart Rd",1,1,N/A
2240647,"February 23, 2022",Texas,Amarillo,"3204 Mesa Verde Dr",1,0,N/A
2242104,"February 23, 2022",Mississippi,Hazlehurst,"Maple St and Longwood St",1,0,N/A
2239937,"February 21, 2022",Missouri,"Kansas City",N/A,1,0,N/A
2239470,"February 21, 2022",Texas,Dallas,"7272 Marvin D Love Fwy",1,0,N/A
2239199,"February 21, 2022",Louisiana,Marrero,"1800 block of Betty St",1,0,N/A
2239005,"February 21, 2022",Texas,"San Antonio","Blanco Rd and W Mariposa Dr",2,1,N/A
2238337,"February 20, 2022",Alabama,"Birmingham (Ensley)","5116 Court O",2,1,N/A
2238556,"February 20, 2022","North Carolina",Laurinburg,"Washington St",1,0,N/A
2238880,"February 20, 2022",California,Parlier,"13000 block of E Bulah Ave",1,0,N/A
2238756,"February 20, 2022",Texas,Waco,"700 block of Ruby Ave",1,0,N/A
2238278,"February 20, 2022",Pennsylvania,Reading,"252 W Greenwich St",2,0,N/A
2237582,"February 19, 2022",Missouri,Columbia,"1800 block of McKee St",1,2,N/A
2237269,"February 19, 2022",Virginia,Chesapeake,"948 King Arthur Dr",1,0,N/A
2237141,"February 19, 2022",Texas,"Corpus Christi","2200 block of Bolivar St",1,0,N/A
2239215,"February 19, 2022",Louisiana,Alexandria,"2011 Lee St",1,2,N/A
2239798,"February 18, 2022",Ohio,Canton,"23rd Ave and Maple Ave NE",1,0,N/A
2236857,"February 18, 2022",Maryland,"Temple Hills (Marlow Heights)","4200 block of 28th Ave",2,2,N/A
2237670,"February 18, 2022","North Carolina",Charlotte,"6700 Mallard Park Dr",1,0,N/A
2236280,"February 17, 2022",Virginia,Richmond,"1402 Jennie Scher Rd",1,0,N/A
2236823,"February 17, 2022",Kansas,"Kansas City","Birch Dr and S 22nd St",2,0,N/A
2236083,"February 17, 2022",Illinois,Chicago,"5800 block of S Paulina St",1,0,N/A
2236554,"February 17, 2022",Illinois,Kankakee,"300 block of S Harrison Ave",1,0,N/A
2237067,"February 17, 2022",Mississippi,Natchez,"103 Jackson St",1,0,N/A
2236094,"February 16, 2022",Michigan,Lansing,"3500 block of Wainwright Ave",1,0,N/A
2236163,"February 15, 2022",Pennsylvania,Lebanon,"Vine St and Park Ave",1,0,N/A
2234866,"February 15, 2022",Massachusetts,Quincy,"Taffrail Rd",1,0,N/A
2234588,"February 15, 2022","North Carolina",Cameron,"NC-27 and Graham Rd",1,0,N/A
2235519,"February 15, 2022",Alabama,Mobile,"2600 block of Cheshire Dr S",1,0,N/A
2234451,"February 14, 2022",Alabama,Bessemer,"300 block of 30th St S",1,0,N/A
2233897,"February 14, 2022",Tennessee,Memphis,"S Danny Thomas Blvd and Ratliff Ln",1,0,N/A
2234385,"February 14, 2022",Maryland,Baltimore,"3800 block of S Hanover St",1,1,N/A
2232990,"February 14, 2022",Ohio,Cleveland,"1800 block of Buhrer Ave",1,1,N/A
2234260,"February 14, 2022",Florida,"Hollywood (Miramar)","15600 block of Silver Shores Blvd",1,0,N/A
2234655,"February 13, 2022",California,"San Bernardino","1500 block of North Sierra Way",1,0,N/A
2233298,"February 13, 2022","Rhode Island",Johnston,"Cedar St",1,0,N/A
2233231,"February 13, 2022",Wisconsin,Milwaukee,"5700 block of N 65th St",1,0,N/A
2232806,"February 12, 2022","New Jersey","Jersey City","112 Myrtle Ave",1,0,N/A
2232419,"February 12, 2022",Texas,"Fort Worth","1100 block of E Baltimore Ave",2,0,N/A
2233362,"February 12, 2022",Texas,Marshall,"615 Valleloma St",1,0,N/A
2233048,"February 12, 2022",Georgia,Savannah,"1100 block of E 54th St",1,0,N/A
2232526,"February 12, 2022",Michigan,Detroit,"4600 block of Chatsworth St",1,0,N/A
2232769,"February 12, 2022",Illinois,Chicago,"5230 S Western Ave",1,0,N/A
2232376,"February 12, 2022",Louisiana,Marrero,"7200 block of Gentry Rd",1,0,N/A
2290088,"February 11, 2022","District of Columbia",Washington,"50 block of Chesapeake St SE",1,0,N/A
2232128,"February 10, 2022","South Carolina",Lancaster,"3038 Miller St",1,1,N/A
2231022,"February 9, 2022",Florida,Titusville,"1100 N Washington Ave",1,0,N/A
2230386,"February 9, 2022",Minnesota,Minneapolis,"Penn Ave and Golden Valley Rd",1,0,N/A
2231145,"February 9, 2022","New York",Troy,"5th Ave and 105th St",1,0,N/A
2229726,"February 8, 2022",Alabama,Tuscaloosa,"3300 block of 6th St",1,0,N/A
2230201,"February 8, 2022",Illinois,Chicago,"3300 block of S Prairie Ave",1,0,N/A
2230205,"February 8, 2022",Illinois,Chicago,"6200 block of S Greenwood Ave",1,0,N/A
2232796,"February 8, 2022",Missouri,Independence,"3302 S Sterling Ave",1,0,N/A
2230367,"February 8, 2022",Texas,Garland,"300 block of E Vista Dr",1,0,N/A
2229918,"February 8, 2022",Florida,"Hialeah (Miami Lakes)","6400 block of Miami Lakes Dr",3,0,N/A
2229908,"February 8, 2022","District of Columbia",Washington,"First St SE and Chesapeake St SE",1,0,N/A
2229288,"February 7, 2022",Florida,Orlando,"500 Block of Sunset Dr",1,0,N/A
2228439,"February 6, 2022",Arizona,Phoenix,"65th Ave and Thomas Rd",1,1,N/A
2228335,"February 6, 2022",Louisiana,Shreveport,"400 block of Flournoy Lucas Rd",1,0,N/A
2228614,"February 6, 2022",Florida,Sarasota,"Palmadelia Ave and 22nd St",1,2,N/A
2228863,"February 6, 2022","South Carolina",Columbia,"310 Ross Rd",1,0,N/A
2235805,"February 6, 2022",California,Lynwood,"3310 block of Euclid Ave",1,0,N/A
2229118,"February 6, 2022",Montana,Billings,"231 Main St",1,1,N/A
2230735,"February 5, 2022",Kansas,Wichita,"1200 block of E Alta St",1,0,N/A
2227187,"February 5, 2022","New Mexico","Las Cruces","1900 block of Gladys Dr",1,3,N/A
2228029,"February 5, 2022",Maryland,Columbia,"7300 block of Hickory Log Cir",1,0,N/A
2227554,"February 5, 2022",Alabama,"Birmingham (Center Point)","10th Ave and 18th St",1,1,N/A
2240054,"February 5, 2022",Mississippi,Greenville,"800 block of Nelson St",1,0,N/A
2227436,"February 4, 2022",California,"Santa Maria","371 Town Center E",1,1,N/A
2227343,"February 4, 2022",Tennessee,Memphis,N/A,1,0,N/A
2229068,"February 4, 2022",Arizona,"El Mirage","12950 W Laurel Ln",3,0,N/A
2226553,"February 3, 2022",Virginia,Hopewell,"800 block of Spruce St",2,0,N/A
2226957,"February 3, 2022",Texas,Willis,"W Stewart St and Holland St",1,0,N/A
2226239,"February 2, 2022",Vermont,Danby,"Danby Mountain Rd and Scallop Dr",1,0,N/A
2235831,"February 2, 2022",California,"Los Angeles","250 block of E 28th St",1,0,N/A
2226258,"February 2, 2022",Arkansas,"Fort Smith","5000 block of Hoover St",1,0,N/A
2224642,"February 1, 2022","North Carolina",Greensboro,"1600 Block of McPherson St",1,0,N/A
2224986,"February 1, 2022",Maryland,Greenbelt,"7800 block of Mandan Rd",1,1,N/A
2225637,"February 1, 2022",Louisiana,Monroe,"4000 block of Spurgeon Dr",1,2,N/A
2224754,"February 1, 2022",Indiana,Indianapolis,"4400 block of N College Ave",1,0,N/A
2224205,"February 1, 2022",Minnesota,"Minneapolis (Richfield)","7450 Penn Ave S",1,2,N/A
2223952,"January 31, 2022",California,"San Diego","3570 J St",1,0,N/A
2223593,"January 30, 2022",Texas,Waco,"1000 block of Walker St",2,0,N/A
2253936,"January 30, 2022",Florida,"Vero Beach",N/A,1,0,N/A
2223068,"January 29, 2022",Alabama,"Valley (Langdale)","59th St",1,0,N/A
2223078,"January 29, 2022","South Carolina",Lexington,"301 Roberts St",1,0,N/A
2223300,"January 29, 2022",Kansas,"Kansas City","200 block of S 14th St",1,0,N/A
2222671,"January 29, 2022",Illinois,Chicago,"2300 block of S Sawyer Ave",1,1,N/A
2222472,"January 28, 2022",Alabama,Birmingham,"2900 block of 16th St N",1,0,N/A
2221916,"January 28, 2022",Tennessee,Goodlettsville,"2844 Greer Rd",4,0,N/A
2221866,"January 27, 2022",Ohio,Columbus,"4611 Refugee Rd",1,0,N/A
2221930,"January 27, 2022",Missouri,Houston,"811 Sommerfield Dr",3,0,N/A
2221941,"January 27, 2022",Florida,Tallahassee,"Keith St and Liberty St",1,0,N/A
2221006,"January 27, 2022",Georgia,Atlanta,"3150 Middleton Rd NW",1,2,N/A
2221440,"January 27, 2022",Louisiana,Shreveport,"1400 block of Harvard St",1,0,N/A
2221488,"January 27, 2022","District of Columbia",Washington,"4400 block of E St SE",1,0,N/A
2231721,"January 26, 2022","New Mexico",Albuquerque,"200 block of San Clemente Ave",1,0,N/A
2220892,"January 26, 2022","North Carolina",Kinston,"400 block of Mitchell St",1,2,N/A
2221152,"January 26, 2022",Maryland,"Oxon Hill","4900 block of Glassmanor Dr",1,0,N/A
2220531,"January 26, 2022",Pennsylvania,Philadelphia,"2300 block of S 66th St",1,0,N/A
2219960,"January 25, 2022","New York","New Rochelle","4th St and Washington Ave",1,0,N/A
2219869,"January 25, 2022","New York",Buffalo,"200 block of Koons Ave",1,1,N/A
2219689,"January 24, 2022",Ohio,Somerville,"9290 Greenbush Rd",3,0,N/A
2219415,"January 24, 2022",Texas,"North Richland Hills","5100 block of Gibbons Dr",2,0,N/A
2217888,"January 23, 2022","North Carolina","Rocky Mount","2300 block of Hurt Dr",1,0,N/A
2218311,"January 23, 2022",Missouri,"O Fallon","500 block of Prentice Dr",1,0,N/A
2218564,"January 23, 2022","New Mexico",Albuquerque,"Gun Club Rd SW and Shana Ln SW",1,0,N/A
2218393,"January 22, 2022",Pennsylvania,Philadelphia,"800 block of June St",1,0,N/A
2217341,"January 22, 2022",Arizona,Phoenix,"S 43rd Ave and W Vineyard Rd",1,1,N/A
2217842,"January 22, 2022",Florida,Orlando,"800 block of Grand St",1,0,N/A
2218235,"January 22, 2022",Texas,Mesquite,"2800 block of Clay Mathis Rd",1,0,N/A
2216085,"January 19, 2022",Georgia,Macon,"1749 Wren Ave",1,1,N/A
2214976,"January 19, 2022",Pennsylvania,Pittsburgh,"2323 Brighton Rd",1,0,N/A
2222438,"January 19, 2022",Ohio,Cleveland,"Continental Ave",1,0,N/A
2215229,"January 19, 2022",Virginia,Portsmouth,"1000 block of Cherokee Rd",1,0,N/A
2215132,"January 18, 2022",Texas,Diboll,"1000 block of Cypress",1,0,N/A
2215330,"January 18, 2022",Texas,Houston,"4701 Anderson Rd",1,0,N/A
2214260,"January 18, 2022",Illinois,Chicago,"811 N Greenview Ave",1,0,N/A
2215231,"January 18, 2022",California,Pasadena,"1600 block of N Los Robles Ave",1,0,N/A
2214963,"January 18, 2022",Texas,Crosby,"4509 Wolcek Rd",3,0,N/A
2214172,"January 17, 2022",California,"Orange Cove","C St and 10th St",1,1,N/A
2214514,"January 17, 2022",Kansas,Wichita,"410 E Marion Rd",2,0,N/A
2214414,"January 17, 2022",Maryland,Dundalk,"7800 block of Lockwood Rd",1,0,N/A
2213555,"January 17, 2022",Louisiana,"Baton Rouge","2326 N 39th St",1,1,N/A
2214170,"January 17, 2022","South Carolina",Florence,"Dordie Cir",1,0,N/A
2213657,"January 17, 2022",Alabama,Northport,"Valley Hills",1,0,N/A
2353802,"January 17, 2022",Ohio,"Cincinnati (Arlington Heights)","400 block of Olden Ave",1,0,N/A
2213585,"January 17, 2022",Pennsylvania,Philadelphia,"2600 block of N Hutchinson St",1,0,N/A
2215844,"January 16, 2022",Texas,Bovina,US-60,2,0,N/A
2214724,"January 16, 2022",Florida,"Lake Worth","6330 S Congress Ave",1,0,N/A
2213137,"January 16, 2022",Montana,Billings,"400 block of Constitution Ave",1,0,N/A
2212310,"January 15, 2022","North Carolina",Wilmington,"1319 Military Cutoff Rd",3,1,N/A
2211951,"January 15, 2022",Massachusetts,Worcester,"100 Mayfield St",1,0,N/A
2212748,"January 15, 2022",Georgia,Atlanta,"477 Windsor St SW",1,1,N/A
2214075,"January 15, 2022",Texas,Wilsey,"US-60 and CR 5",2,0,N/A
2211916,"January 15, 2022",Texas,"Harris (county)",N/A,1,0,N/A
2212106,"January 15, 2022",Texas,"Fort Worth","700 block of Ravine Rd",1,0,N/A
2211602,"January 14, 2022","North Carolina",Raeford,"100 block of Nevada St",1,0,N/A
2211615,"January 14, 2022",Pennsylvania,Philadelphia,"6600 block of Ross St",1,0,N/A
